lab,subid,trial_type,stimulus,trial_num,looking_time,total_trial_time,trial_error,trial_error_type,notes
trainorlab,s20,ADS,ADS3,7,6.5311,13.2651,noerror',,
trainorlab,s20,ADS,ADS4,12,2.673,5.6762,noerror',,
trainorlab,s20,ADS,ADS5,2,4.2646,7.2677,noerror',,
trainorlab,s20,ADS,ADS6,14,2.7947,5.7978,noerror',,
trainorlab,s20,ADS,ADS7,3,5.2771,9.4352,noerror',,
trainorlab,s20,ADS,ADS8,16,2.619,5.6221,noerror',,
trainorlab,s21,training,train1,-2,7.381,11.8911,noerror',,
trainorlab,s21,training,train2,-1,13.8592,18.0011,noerror',,
trainorlab,s21,IDS,IDS1,5,5.4315,8.4347,noerror',,
trainorlab,s21,IDS,IDS2,9,5.9396,8.9427,noerror',,
trainorlab,s21,IDS,IDS3,7,11.499,18.0016,noerror',,
trainorlab,s21,IDS,IDS4,12,6.514,9.5171,noerror',,
trainorlab,s21,IDS,IDS5,2,6.8051,10.3572,noerror',,
trainorlab,s21,IDS,IDS6,14,3.3281,6.3312,noerror',,
trainorlab,s21,IDS,IDS7,3,14.067,18.0006,noerror',,
trainorlab,s21,IDS,IDS8,16,4.315,9.6111,noerror',,
trainorlab,s21,ADS,ADS1,6,2.3611,5.3642,noerror',,
trainorlab,s21,ADS,ADS2,10,1.2681,4.2712,noerror',,
trainorlab,s21,ADS,ADS3,8,3.1271,6.1302,noerror',,
trainorlab,s21,ADS,ADS4,11,2.9392,5.9423,noerror',,
trainorlab,s21,ADS,ADS5,1,3.7951,6.7982,noerror',,
trainorlab,s21,ADS,ADS6,13,1.5871,4.5902,noerror',,
trainorlab,s21,ADS,ADS7,4,5.9966,8.9997,noerror',,
trainorlab,s21,ADS,ADS8,15,5.1661,8.1692,noerror',,
trainorlab,s22,training,train1,-2,7.966,12.4562,noerror',,
trainorlab,s22,training,train2,-1,4.8126,10.2327,noerror',,
